word,freq,ig
empirical,130,0.009213880471589775
monday,130,7.322557111499872e-05
retrieval,130,0.005885925254366486
forward,129,-6.566923737238994e-06
notice,129,0.00043183668834279043
contrast,129,0.007231879636681149
agree,129,0.00014548755257193235
risk,128,0.026418965828507557
conversation,128,0.0003690301031049614
del,128,0.0012009886493820066
host,128,-7.477295104751924e-06
whose,128,0.0003501844234817808
judgment,128,0.002731026757543331
usage,128,0.0036889542800822017
sponsor,128,0.0018843030113953052
spain,128,0.007335760079208664
instance,128,0.0036105243830639733
seek,128,0.00013716746970315885
evolution,128,0.00537052106416358
proceeding,127,0.0079600637224585
pennsylvanium,127,0.008064283808587924
customer,127,0.04979542899506928
automatic,127,0.0025509588315946186
deat,127,0.0044383975728129466
compound,127,0.00059252803562726
fall,126,0.00029328548252016695
marker,126,0.005989160059923004
cc,126,0.002172636993374888
young,126,4.4881515501749014e-05
count,126,0.0017096364244039153
outside,126,0.0016986293095948568
portuguese,126,0.004753773380976045
half,126,0.0017705075164063944
middle,125,1.128819175333362e-05
yourself,125,0.05743055014820497
big,125,0.02358792308476443
receipt,125,0.0002995110976498072
african,125,0.0016472164085964414
une,125,0.003526415111067993
ne,125,0.0008565772969048036
government,125,0.0005174114293672316
negation,125,0.004446138054149951
relevance,124,0.0067132123372868335
update,124,0.0033772277210677437
cross,124,0.0035801365592342815
identity,124,0.0009613126091563284
quote,124,0.000126933684062025
decision,123,0.0021111213194034972
delete,123,0.029722565398863754
target,123,0.004729463974569081
nominal,122,0.00619578160444445
instead,122,0.0012585215160563212
scholar,122,0.00963335420894007
selection,122,0.0011602737799719653
wait,122,0.03656848489890552
agent,122,0.00023930072920197443
happy,122,0.007456530962920649
itself,122,0.0010720273634677868
law,122,0.015477005261727461
scope,122,0.007294011724612304
stress,122,0.0006856383071417449
accord,122,0.005271993455251978
late,122,1.6859437055538606e-05
negative,122,0.0014996705045511316
george,121,0.0048187900149282425
mailing,121,0.05927926869917843
plural,121,0.005164724345050997
foundation,121,0.003450333289660934
bonus,121,0.04451370251002218
secret,121,0.028200397142916223
everything,121,0.029530170490261853
von,121,0.004959140581496269
strong,120,-5.378623331386834e-06
graphic,120,0.0008778673303195816
doe,120,0.0006250389925590571
narrative,120,0.005061905631362884
enter,120,0.027720132779146978
reconstruction,120,0.00537052106416358
strategy,120,0.0003195503893940188
visa,120,0.024442018362043405
direction,120,0.0015351678409061265
pound,120,8.721510466269677e-06
edition,119,0.00046728178526855846
grow,119,0.003187168658009054
snow,119,0.00010079254070527455
latest,119,0.012839414463353127
depend,119,7.790853546407739e-05
define,119,0.00837723341699681
respect,119,9.670627603708404e-06
linguistique,119,0.003526415111067993
wonder,118,0.002706095451213586
earlier,118,0.0029765533510233144
cite,118,0.005022648092546489
htm,118,0.004708810081098247
reduce,118,0.004199077003632423
payable,118,0.011278104712574621
park,118,0.00010380620577810085
extraction,118,0.0044908518087630744
colleague,117,0.01036927513152397
thanks,117,0.0011886425897822406
pronunciation,117,0.004651172282398308
discover,117,0.013324374143585005
multilingual,117,0.005989160059923004
compute,117,0.0034347139115376013
ten,117,8.218148057892449e-05
organise,117,0.00785589195010472
slavic,116,0.004651172282398308
respondent,116,0.003648799796703295
correspondence,116,0.0036105243830639733
bibliography,116,0.007335760079208664
possibility,116,0.002312757725197234
postscript,116,0.008899778007854908
location,116,0.0008790191926764113
acquire,116,0.002898588591929374
digital,116,0.006525023690547305
advertisement,116,0.029703293083927274
cut,115,0.010106326775286445
andrew,115,0.006607120721406012
iii,115,0.002406230059697756
capital,115,0.023563518473831535
pub,114,0.0035206455202886344
indeed,114,0.0018609277023697857
transfer,114,0.0003370441718607564
low,114,0.010067996587515782
generally,114,0.007294011724612304
tax,114,0.02664549548360018
draw,114,0.0025680098033753485
fuer,114,0.004446138054149951
suggestion,113,0.0036889542800822017
brief,113,0.0012354257712758887
montreal,113,0.005576527641067419
membership,113,0.004569923387226393
policy,112,0.001163840175957831
miss,112,0.01783154032203682
accent,112,0.004139017125714628
yes,112,0.014501478544898472
methodology,112,0.008586107154653577
modal,112,0.00332273626163071
particle,112,0.003526415111067993
investment,112,0.041218708061601106
barbara,111,0.00619578160444445
implication,111,0.008481646246682684
nor,111,0.002425120446388429
front,111,0.0035446831788299438
extra,111,0.020903953556480115
combine,111,0.00033093317460897165
austin,111,0.00300991782381943
tuesday,111,0.003693414020374819
spend,111,0.0318266875381783
face,111,0.00022969150193707932
pm,111,0.0005145948125734323
mr,110,0.0008550419468680293
highly,110,0.0014950412414798109
download,110,0.01144538674026263
phd,109,0.0008367267376293563
arrive,109,0.0003170196206275788
sometime,109,0.0013296964444876602
survey,109,0.0010597416326322273
lee,109,0.0008660354415082061
laboratory,109,0.00816855215304857
official,109,0.004842363808801098
surface,109,0.005113105645574212
assumption,109,0.007335760079208664
master,108,0.000765220815137635
keynote,108,0.007751768551645499
inform,108,0.00014548755257193235
reflect,108,0.005751851198657731
nancy,108,0.005989160059923004
currency,108,0.00465497580288754
metaphor,108,0.0021157501634511133
langue,108,0.0036283560348068233
phonetics,107,0.008064283808587924
pre,107,0.00010838698826121096
image,107,0.00019108776485299295
reception,107,0.007231879636681149
doubt,107,0.013262404433456387
hebrew,107,0.005782741407628134
option,107,0.003304190557529285
benefit,106,0.005304741762594878
sequence,106,0.0012870744397895928
italian,106,0.005252011920188093
western,106,0.0039096442481602045
ai,106,0.003526415111067993
license,106,0.001038274582734422
except,106,0.002898588591929374
profit,106,0.050366840718004124
management,106,0.00027332678132496735
couple,105,0.002335031423448819
certainly,105,1.128819175333362e-05
plain,105,3.686263713931215e-05
completely,105,0.018828891103469858
xerox,105,0.005164724345050997
library,105,0.0026249615946216664
organiser,105,0.005989160059923004
conclusion,104,0.0012654361238564338
effective,104,0.021724253051206843
charle,104,-7.975382462221958e-06
distribution,104,0.0002778858801557593
factor,104,0.0025135092627281974
integration,104,0.0033720929362204277
est,104,0.0002057996098204784
circular,104,0.0004838332567489445
envelope,104,0.020760754969927686
rich,104,0.005694071940288259
parameter,103,0.004680119437562635
using,103,0.0077034735940516574
australian,103,0.0025941274955832982
treat,103,0.005905782683105043
higher,103,0.0032116449563570626
proper,103,7.173501140633753e-05
ie,103,0.004020977126564462
harri,103,0.004753773380976045
sheffield,103,0.002290980333715553
light,103,0.0029956977927915185
side,102,0.004752545238021155
applicant,102,0.002022269488609174
literary,102,0.005679608777491185
anaphora,102,0.004241332346029969
predicate,102,0.004856429662927764
specify,101,0.0005023221699204106
tag,101,0.0017337493504665513
engine,101,0.02313221286130862
independent,101,0.0024828516651012045
manuscript,101,0.005164724345050997
integrate,101,0.0030163286950999346
da,101,0.003526415111067993
dus,101,0.0024678239413106207
tea,101,0.0029161495439883334
myself,101,0.0044123617513075475
fully,101,0.0027554078734097764
ch,101,0.0025568078325933774
skill,100,-9.306581800649916e-06
jean,100,0.0030957935578056484
consideration,100,0.0011655320697762095
logical,100,0.005060728438667672
preliminary,100,0.00785589195010472
cause,100,-5.691327555346071e-06
id,100,0.015099546194443758
camera,100,0.0037802358169837236
hundred,100,0.05395511407875775
yours,100,0.04594750086283528
zip,100,0.04356959905611246
introductory,100,0.0010095121074910063
political,100,0.0013849858071866006
sur,100,0.0019422906334642942
basque,100,0.0027134741378508354
usually,99,0.00015133644395437518
illinoi,99,0.005782741407628134
picture,99,0.0038299918973236924
paradigm,99,0.0060924455843962555
pidgin,99,0.002409985989755281
minimalist,98,0.004139017125714628
commercial,98,0.0033974048046993
guideline,98,8.740085992953173e-05
typological,98,0.00619578160444445
singapore,97,0.0023792093661948455
massachusett,97,0.005473498296389434
interpret,97,0.0066096266885976585
population,97,0.0011935629042265639
lab,97,0.0060924455843962555
institut,97,0.006299167912083958
debate,97,0.0067132123372868335
party,97,0.002404499271900562
serve,97,0.001537718292985879
reports,97,0.02196509937766067
progress,97,0.00019910748219120755
morn,96,-1.3498195250427614e-06
spell,96,0.0031788278680183746
afternoon,96,0.0031888868422463856
preference,96,0.0066096266885976585
jp,96,0.004585395955915228
humanity,96,0.004753773380976045
watch,96,0.04478725250856985
cognition,96,0.0066096266885976585
unit,96,0.001780076826577437
investigate,96,0.0001555189962377801
symbol,96,0.000800423327718236
resolution,96,0.0030067728512963576
actual,96,7.030650078554412e-05
accessible,95,0.00033905745467766035
mine,95,8.740085992953173e-05
smith,95,0.001780076826577437
np,95,0.004139017125714628
don,95,0.024839552467569415
mastercard,95,0.01901294828068778
pc,95,0.00496557026933242
fun,95,0.04674908390599819
cheque,95,0.0006046449269044851
demo,95,0.002665595115803665
preferably,94,0.006411940178655207
body,94,0.00015898579984252592
worth,94,0.014902444363547485
minority,94,0.0037415109815528425
board,94,0.0017133329073134584
component,94,0.0030163286950999346
lecturer,94,0.0013521197052005496
dream,94,0.040058859375944444
loss,94,0.001796534749535672
overt,94,0.0022081622297677184
filter,94,0.014610312661124225
walter,94,0.005443913514994847
grant,93,0.00021933779240312923
news,93,0.010711330874975444
gesture,93,0.0017057790077906754
cog,93,0.0032210019628660103
vocabulary,93,0.00619578160444445
exceed,93,0.0004331908266017592
king,93,2.7883805802986217e-05
tilburg,93,0.0031193404948032244
joseph,92,0.005443913514994847
suite,92,0.01876062700164427
private,92,0.0054193373014594926
whatever,92,0.0009857586679449248
near,92,0.00015133644395437518
perception,92,0.00619578160444445
max,92,0.003336397362365018
brown,92,0.0006032022037911755
maybe,92,0.0003170196206275788
translate,92,0.003606881462739131
entire,92,0.012968393165260217
difficult,92,-1.0468510546091103e-05
match,92,0.0001505426688371836
root,92,-8.210266809860478e-06
genetic,92,0.0036283560348068233
media,92,0.000800423327718236
accompany,92,0.007439689277038641
primary,91,0.0007074099353581165
anybody,91,0.0031756325827780874
maintain,91,0.0006571612253861714
size,91,0.0015786021585944
otherwise,91,0.0014101370262332713
anne,91,0.0028424449467906454
complexity,91,0.005267596289700749
angele,91,0.00044351140421750035
carry,91,0.0005023221699204106
indo,91,0.004651172282398308
adjective,91,0.004548626959404722
usc,91,0.0036283560348068233
proto,91,0.0038324330600466583
release,91,0.013926709397286685
security,91,0.035187047093357626
complement,91,0.005885925254366486
ucla,90,0.005267596289700749
director,90,0.00095468480273464
alternative,90,0.0011103754811219169
throughout,90,0.0037496652394432006
multus,90,0.005151750115637066
formation,90,0.005782741407628134
chain,90,0.004974756956635518
orders,90,0.028873532638653
sunday,90,-1.196470291209284e-05
approximately,90,0.00025548432128164045
data,90,0.0008550419468680293
signal,89,0.00014482548370708948
frank,89,0.00037034755833054156
steven,89,0.004302318695166507
interdisciplinary,89,0.005347886952850378
lack,89,0.0006427960589147075
challenge,89,0.001218053142089448
leiden,89,0.0037303624900894006
pour,89,0.00024175450938690446
classification,88,0.0038324330600466583
appreciate,88,0.003223520896293519
overview,88,5.1326417044861294e-05
tone,88,0.002268984207648872
ok,88,0.001969990517879605
hit,88,0.027924891123981554
acceptable,88,0.004856429662927764
thoma,88,0.0018445316174579007
brighton,88,0.0039345664556130755
piece,88,0.014164752315586782
sheet,87,0.00197583132029433
essex,87,0.002814817926787727
africa,87,0.0031888868422463856
bear,87,0.0018445316174579007
devote,87,0.0005858357534449521
anthropology,87,0.005782741407628134
specifically,86,0.0009613126091563284
avenue,86,0.0001621744596915775
guest,86,0.00041509090595892584
chicago,86,0.002925996395895969
meaning,86,0.0034640834784614993
diachronic,86,0.005885925254366486
imagine,86,0.015560728311712513
avoid,86,0.00144916662072192
stem,86,0.0029162457076241655
stephen,85,0.006402604313586857
dynamic,85,0.0019492601699588885
love,85,0.024131955275104144
degruyter,85,0.004343706263768121
tree,84,3.5134120938806745e-05
procedure,84,0.001983893264081771
economy,84,0.0009645507253512875
groningen,84,0.00332273626163071
debt,84,0.03049490583572323
remain,84,1.9370192209766657e-05
contributor,84,0.005061905631362884
eye,84,0.004768068116343893
susx,84,0.0027134741378508354
male,84,-1.1138174685010327e-05
ou,84,0.0027134741378508354
force,84,5.93370155247408e-05
links,84,0.001019073042717089
assist,83,-1.3461138600456835e-06
dc,83,0.00024175450938690446
undergraduate,83,0.006816847428578021
